,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
100,0.49236669540405276,0.08162263833587316,0.10084795951843262,0.00855519711508006,True,balanced,gini,10,auto,2,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8294573643410853,0.8062015503875969,0.8837209302325582,0.8527131782945736,0.8984375,0.8541061046511628,0.03390179189863222,172,0.9090033702455464,0.9169475204622052,0.9484833895040925,0.9152623976889745,0.9471494984095914,0.927369235262082,0.01690892647531067,187,0.8428571428571429,0.8251748251748251,0.887218045112782,0.8652482269503546,0.9022556390977443,0.8645507758385698,0.028131930080968617,154
164,0.31965112686157227,0.008412903941284612,0.05403532981872559,0.001925335760726622,True,balanced,entropy,20,auto,2,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8217054263565892,0.8217054263565892,0.8914728682170543,0.8527131782945736,0.890625,0.8556443798449612,0.031047130095263463,143,0.9049109292248436,0.9118921521425133,0.9482426576793451,0.9191141068849301,0.9525324198678737,0.9273384531599012,0.01939558527965134,188,0.8368794326241135,0.8345323741007193,0.8955223880597015,0.8633093525179857,0.8970588235294118,0.8654604741663864,0.02713014921837388,131
47,0.5830015659332275,0.013319586938487891,0.07841544151306153,0.0037626289412483315,True,,gini,,log2,2,5,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8294573643410853,0.8217054263565892,0.8914728682170543,0.8527131782945736,0.921875,0.8634447674418604,0.03797933564257293,3,0.9097255657197882,0.9118921521425132,0.9492055849783341,0.9135772749157438,0.9522877416197699,0.9273376638752298,0.019177124347873057,189,0.8405797101449274,0.8391608391608391,0.8955223880597015,0.8633093525179857,0.9242424242424243,0.8725629428251755,0.03293071988429117,4
70,0.33362927436828616,0.040895563112486454,0.06099748611450195,0.012709364895158953,True,,entropy,20,auto,2,5,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8294573643410853,0.8294573643410853,0.8837209302325582,0.8527131782945736,0.8984375,0.8587572674418604,0.028111225419201063,52,0.9111699566682716,0.9106884930187772,0.9523350987000482,0.9118921521425133,0.9505749938830438,0.9273321388825307,0.019707859246037532,190,0.8428571428571429,0.8450704225352113,0.888888888888889,0.8633093525179857,0.9007633587786259,0.8681778331155708,0.023192913556535927,58
355,0.5961005210876464,0.007755328749727132,0.07361421585083008,0.0024642730210395563,False,balanced,entropy,20,auto,1,5,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8217054263565892,0.813953488372093,0.8837209302325582,0.8217054263565892,0.8828125,0.844779554263566,0.03155317042526605,373,0.9058738565238325,0.9135772749157439,0.9559460760712565,0.9126143476167549,0.9486175678982138,0.9273258246051604,0.020678946949711504,191,0.8345323741007193,0.8285714285714286,0.887218045112782,0.8345323741007193,0.8854961832061069,0.8540700810183512,0.02645756104454244,378
114,0.31328840255737306,0.008483164616072732,0.05182361602783203,0.0019460659792142872,True,balanced,gini,20,auto,1,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8294573643410853,0.8062015503875969,0.8837209302325582,0.8449612403100775,0.890625,0.8509932170542636,0.03208816768730359,281,0.9109292248435243,0.9082811747713048,0.9520943668753009,0.917910447761194,0.9473941766576951,0.9273218781818038,0.018635535165764806,192,0.8428571428571429,0.8251748251748251,0.8854961832061069,0.8550724637681161,0.8939393939393939,0.860508001789117,0.02581316894883284,296
65,0.640028429031372,0.015106069339221494,0.07366790771484374,0.004214786885958414,True,,entropy,20,auto,1,2,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8294573643410853,0.8217054263565892,0.8914728682170543,0.8527131782945736,0.8828125,0.8556322674418604,0.027813632936570524,158,0.9111699566682715,0.9058738565238325,0.9513721714010592,0.9182715454983148,0.9497186200146805,0.9272812300212318,0.0194053245816598,193,0.8428571428571429,0.8368794326241135,0.8955223880597015,0.8652482269503546,0.8854961832061069,0.8652006747394839,0.022946208382822686,137
27,0.5765813827514649,0.018702757608287067,0.07214670181274414,0.0019006770959837755,True,,gini,20,log2,1,5,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8294573643410853,0.8372093023255814,0.8914728682170543,0.8449612403100775,0.90625,0.8618701550387596,0.030953349805648723,13,0.9128550794415022,0.9082811747713048,0.9530572941742899,0.912614347616755,0.9495962808906289,0.9272808353788962,0.019731195286974857,194,0.8428571428571429,0.851063829787234,0.8955223880597015,0.8550724637681161,0.9104477611940298,0.8709927171332449,0.026835166537603868,14
356,0.3091589450836182,0.01253372576286706,0.051212501525878903,0.0009131212007756174,False,balanced,entropy,20,auto,2,2,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8294573643410853,0.813953488372093,0.8992248062015504,0.8449612403100775,0.9140625,0.8603318798449612,0.039344851571063655,23,0.8986519017814155,0.9092441020702936,0.953298025999037,0.9207992296581609,0.9542451676046,0.9272476854227014,0.02276363207240257,195,0.8428571428571429,0.8309859154929576,0.9037037037037037,0.8571428571428571,0.9160305343511451,0.8701440307095613,0.03370099588445923,24
300,0.28222293853759767,0.010128039435237409,0.05338387489318848,0.004392064015277656,False,balanced,gini,10,log2,2,2,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8217054263565892,0.8217054263565892,0.8914728682170543,0.8449612403100775,0.8984375,0.855656492248062,0.0332648931342784,132,0.9109292248435243,0.9075589792970631,0.9535387578237844,0.9155031295137217,0.9486175678982138,0.9272295318752615,0.0196965104286766,196,0.8368794326241135,0.8391608391608391,0.8955223880597015,0.8571428571428571,0.9007633587786259,0.8658937751532274,0.027301293266673098,119
334,0.27289886474609376,0.009327193284646382,0.052565813064575195,0.0013578412522424143,False,balanced,gini,,log2,2,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8294573643410853,0.7984496124031008,0.8837209302325582,0.8372093023255814,0.890625,0.8478924418604652,0.034665045917740514,335,0.9162253249879634,0.9128550794415021,0.9494463168030813,0.9097255657197881,0.9478835331539026,0.9272271640212475,0.01763110635481662,197,0.8405797101449274,0.8169014084507041,0.887218045112782,0.8489208633093526,0.8923076923076922,0.8571855438650917,0.028643975515739644,359
239,0.4994927406311035,0.008447420680979706,0.08052783012390137,0.010182205277777882,False,,gini,,log2,2,5,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8294573643410853,0.7984496124031008,0.8914728682170543,0.8527131782945736,0.890625,0.8525436046511627,0.035846460014081365,234,0.9135772749157438,0.9106884930187772,0.9477611940298507,0.9169475204622051,0.9471494984095914,0.9272247961672336,0.016637691851113284,198,0.8428571428571429,0.8194444444444445,0.8955223880597015,0.8633093525179857,0.8939393939393939,0.8630145443637337,0.029386621368783634,216
308,0.5331208229064941,0.06170161626088659,0.09020962715148925,0.017556723797747566,False,balanced,gini,20,auto,2,2,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8372093023255814,0.7984496124031008,0.8837209302325582,0.8372093023255814,0.8828125,0.8478803294573645,0.032174345778398554,345,0.9145402022147329,0.9109292248435243,0.9504092441020703,0.9138180067404911,0.9464154636652801,0.9272224283132198,0.017389576695647287,199,0.8489208633093526,0.8142857142857143,0.887218045112782,0.8489208633093526,0.8854961832061069,0.8569683338446616,0.027130104302936737,362
295,0.5672645568847656,0.02003895136559987,0.07289586067199708,0.0024195689744548584,False,balanced,gini,10,auto,2,5,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8294573643410853,0.7906976744186046,0.8837209302325582,0.8294573643410853,0.8828125,0.8432291666666668,0.035623885107752676,379,0.9104477611940298,0.9102070293692827,0.9513721714010592,0.9111699566682716,0.9527770981159774,0.9271948033497243,0.020321626550728743,200,0.8428571428571429,0.8085106382978724,0.887218045112782,0.8428571428571429,0.8854961832061069,0.8533878304662095,0.029702467502401894,380
145,0.6473632335662842,0.02076067449861487,0.07454462051391601,0.0022385217744829086,True,balanced,entropy,10,auto,1,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8294573643410853,0.8294573643410853,0.8837209302325582,0.8449612403100775,0.890625,0.8556443798449612,0.026448385585591597,143,0.9037072701011073,0.9142994703899855,0.9540202214732787,0.912614347616755,0.951309028627355,0.9271900676416964,0.021126487288414444,201,0.8428571428571429,0.8450704225352113,0.887218045112782,0.8571428571428571,0.8939393939393939,0.8652455723174775,0.021354425282123782,136
49,0.6462841987609863,0.013336908627494018,0.07380218505859375,0.0025226250051941386,True,,entropy,10,auto,1,2,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8449612403100775,0.8294573643410853,0.8914728682170543,0.8527131782945736,0.90625,0.8649709302325581,0.029045370899661044,1,0.8998555609051517,0.9094848338950409,0.9535387578237843,0.9167067886374579,0.9562025935894299,0.927157706970173,0.02326596054045,202,0.8550724637681161,0.8450704225352113,0.8955223880597015,0.8633093525179857,0.9090909090909091,0.8736131071943847,0.024508360541206475,1
286,0.27388553619384765,0.008955614147742753,0.05294876098632813,0.004270548279019113,False,,entropy,,log2,2,5,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8294573643410853,0.8217054263565892,0.8992248062015504,0.8449612403100775,0.8828125,0.8556322674418604,0.03029554883423336,158,0.9039480019258546,0.917910447761194,0.9564275397207511,0.9120125180548869,0.9454367506728651,0.9271470516271103,0.020220904720867846,203,0.8428571428571429,0.8345323741007193,0.9037037037037037,0.8571428571428571,0.8854961832061069,0.8647464522021059,0.026069391317168678,148
124,0.3003067493438721,0.006386119184260005,0.05416769981384277,0.0028513857431480085,True,balanced,gini,20,log2,2,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8294573643410853,0.8294573643410853,0.875968992248062,0.8527131782945736,0.90625,0.8587693798449612,0.029343830834237767,41,0.9114106884930189,0.909484833895041,0.9480019258545979,0.9145402022147329,0.9522877416197699,0.9271450784154321,0.018897088478878943,204,0.8428571428571429,0.8450704225352113,0.8823529411764706,0.8633093525179857,0.9104477611940298,0.868807524056168,0.02523683750835098,42
117,0.6157268047332763,0.01275983134262332,0.07483320236206055,0.0029099142561753374,True,balanced,gini,20,auto,2,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8294573643410853,0.8217054263565892,0.8837209302325582,0.8372093023255814,0.8984375,0.8541061046511629,0.030935988070346938,165,0.9104477611940298,0.9111699566682715,0.9532980259990371,0.9106884930187771,0.9500856373868363,0.9271379748533904,0.020075207501166387,205,0.8428571428571429,0.8345323741007193,0.887218045112782,0.8489208633093526,0.9022556390977443,0.8631568128955482,0.026614877293757815,210
348,0.32655110359191897,0.07037984279949248,0.06820592880249024,0.02288170134453,False,balanced,entropy,10,log2,2,2,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8372093023255814,0.8062015503875969,0.8837209302325582,0.8449612403100775,0.890625,0.8525436046511627,0.031184731431594368,234,0.9020221473278768,0.9167067886374579,0.9516129032258065,0.9164660568127106,0.9488622461463175,0.9271340284300338,0.019618716966214193,206,0.8489208633093526,0.8226950354609929,0.887218045112782,0.8550724637681161,0.8923076923076922,0.8612428199917872,0.025751016355605005,272
363,0.5955830097198487,0.016862670278955466,0.07355256080627441,0.0036138438565525453,False,balanced,entropy,20,log2,1,5,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8294573643410853,0.8217054263565892,0.8837209302325582,0.8372093023255814,0.890625,0.852543604651163,0.028779599935084776,227,0.9039480019258547,0.9186326432354358,0.951131439576312,0.9135772749157439,0.94837288965011,0.9271324498606912,0.01908201192912532,207,0.8405797101449274,0.8368794326241135,0.887218045112782,0.851063829787234,0.8923076923076922,0.8616097419953498,0.023508364670735648,262
370,0.5563455581665039,0.10359824346326615,0.08648891448974609,0.024834517429362983,False,balanced,entropy,,auto,1,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8294573643410853,0.8372093023255814,0.8837209302325582,0.8527131782945736,0.90625,0.8618701550387596,0.028946930392701496,13,0.9082811747713048,0.911049590755898,0.9528165623495426,0.9121328839672604,0.951309028627355,0.9271178480942723,0.020411738953918068,208,0.8405797101449274,0.8467153284671534,0.888888888888889,0.8633093525179857,0.9090909090909091,0.8697168378219728,0.025834018426070752,29
365,0.5764143943786622,0.011440794178986493,0.07795848846435546,0.009795168782476202,False,balanced,entropy,20,log2,2,2,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8217054263565892,0.8217054263565892,0.8914728682170543,0.8294573643410853,0.8984375,0.8525557170542637,0.03480430269731487,219,0.9044294655753491,0.911651420317766,0.9528165623495426,0.9162253249879634,0.9503303156349401,0.9270906177731124,0.020356124411886337,209,0.8345323741007193,0.8345323741007193,0.8955223880597015,0.8428571428571429,0.9007633587786259,0.8616415275793818,0.030003652768692938,260
194,0.26647276878356935,0.0061328698039954666,0.05175909996032715,0.001352419865575939,False,,gini,10,auto,1,5,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8217054263565892,0.8062015503875969,0.8837209302325582,0.8294573643410853,0.890625,0.846342054263566,0.03423879639129594,361,0.9104477611940298,0.9092441020702936,0.9508907077515647,0.9145402022147328,0.9500856373868363,0.9270416821234914,0.019226018646926565,210,0.8368794326241135,0.8251748251748251,0.887218045112782,0.8428571428571429,0.8939393939393939,0.8572137679416516,0.02791100135691041,358
9,0.596051025390625,0.01207642350135122,0.07386298179626465,0.001699212290248705,True,,gini,10,log2,1,2,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8294573643410853,0.8217054263565892,0.8914728682170543,0.8527131782945736,0.8984375,0.8587572674418604,0.031345448323778245,52,0.9046701974000964,0.9138180067404911,0.9552238805970149,0.9123736157920077,0.9491069243944213,0.9270385249848063,0.02084040434687942,211,0.8428571428571429,0.8391608391608391,0.8955223880597015,0.8633093525179857,0.9007633587786259,0.868322616274859,0.0257536861582003,53
332,0.28502588272094725,0.011252878043928112,0.05228171348571777,0.001833241298283549,False,balanced,gini,,log2,2,2,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8294573643410853,0.8062015503875969,0.8837209302325582,0.8372093023255814,0.8828125,0.8478803294573645,0.030643767037412263,345,0.9123736157920077,0.9109292248435243,0.9518536350505536,0.9121328839672604,0.9478835331539026,0.9270345785614497,0.01869251840760063,212,0.8428571428571429,0.8201438848920863,0.887218045112782,0.8489208633093526,0.888888888888889,0.8576057650120505,0.026652815263810775,353
299,0.8221750259399414,0.14760410238509777,0.0958888053894043,0.03110698308449579,False,balanced,gini,10,log2,1,5,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8294573643410853,0.813953488372093,0.875968992248062,0.8294573643410853,0.890625,0.8478924418604652,0.029819191595323192,335,0.9099662975445355,0.9133365430909965,0.9528165623495426,0.9130958112662494,0.9459261071690725,0.9270282642840794,0.01841114862339401,213,0.8428571428571429,0.8333333333333334,0.8787878787878788,0.8428571428571429,0.8923076923076922,0.8580286380286382,0.0231352814750018,342
161,1.1693524837493896,0.15416449559928247,0.11668176651000976,0.03262448401729782,True,balanced,entropy,20,auto,1,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8217054263565892,0.813953488372093,0.8914728682170543,0.8449612403100775,0.8828125,0.8509811046511627,0.031359748468801546,290,0.9055127587867116,0.9118921521425132,0.9514925373134329,0.9135772749157438,0.9526547589919256,0.9270258964300655,0.020630878994307395,214,0.8345323741007193,0.8333333333333334,0.8955223880597015,0.8571428571428571,0.8854961832061069,0.8612054271685435,0.02558321513654224,276
94,0.3044886589050293,0.019211619374895846,0.054095125198364256,0.006886245884013586,True,,entropy,,log2,2,5,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.813953488372093,0.8294573643410853,0.8914728682170543,0.8527131782945736,0.8984375,0.8572068798449612,0.03327223117169782,82,0.9027443428021185,0.911651420317766,0.948001925854598,0.9193548387096774,0.9532664546121851,0.927003796459269,0.020066747374442973,215,0.8309859154929576,0.8428571428571429,0.8955223880597015,0.8633093525179857,0.8992248062015503,0.8663799210258676,0.027362583863451823,103
139,0.5837408542633057,0.01684905650987095,0.07589607238769532,0.00492703178065607,True,balanced,gini,,log2,1,5,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8294573643410853,0.8294573643410853,0.8992248062015504,0.8449612403100775,0.890625,0.8587451550387597,0.030200901795022918,66,0.908521906596052,0.9073182474723158,0.9504092441020703,0.9159845931632162,0.9527770981159774,0.9270022178899264,0.02031059811183192,216,0.8428571428571429,0.8450704225352113,0.9037037037037037,0.8571428571428571,0.8939393939393939,0.8685427040356618,0.025384799848703128,47
234,0.495176362991333,0.05336614314195748,0.08800692558288574,0.015028748391499595,False,,gini,,log2,1,5,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.813953488372093,0.8062015503875969,0.8682170542635659,0.8372093023255814,0.8828125,0.8416787790697675,0.029811289034298485,382,0.9104477611940298,0.9037072701011074,0.9522147327876745,0.9191141068849302,0.9493516026425252,0.9269670947220534,0.02007030972512143,217,0.8285714285714286,0.8226950354609929,0.8721804511278195,0.851063829787234,0.8854961832061069,0.8520013856307163,0.024239637819006014,383
107,0.5826801300048828,0.005426695160255036,0.07241525650024414,0.0030896499338838247,True,balanced,gini,10,log2,1,5,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8294573643410853,0.8217054263565892,0.8837209302325582,0.8372093023255814,0.8984375,0.8541061046511629,0.030935988070346938,165,0.9085219065960519,0.9065960519980741,0.9516129032258065,0.9133365430909965,0.9547345241008074,0.9269603858023473,0.021538068950081955,218,0.8428571428571429,0.8368794326241135,0.887218045112782,0.8489208633093526,0.9022556390977443,0.8636262246002271,0.026122017332806297,197
210,0.27617359161376953,0.019265648925274412,0.05452580451965332,0.0030651703383655893,False,,gini,20,auto,1,5,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8294573643410853,0.813953488372093,0.8837209302325582,0.8217054263565892,0.8828125,0.8463299418604653,0.030556009020418128,363,0.9135772749157439,0.9077997111218103,0.9525758305247953,0.9173086181993259,0.9434793246880352,0.9269481518899422,0.017711133961291384,219,0.8428571428571429,0.8309859154929576,0.887218045112782,0.8345323741007193,0.8854961832061069,0.8562179321539418,0.024914460747235856,368
358,0.3537557125091553,0.06960962837014784,0.0668020248413086,0.019486228479861673,False,balanced,entropy,20,auto,2,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8294573643410853,0.813953488372093,0.8837209302325582,0.8372093023255814,0.8828125,0.8494307170542637,0.02862549110143491,319,0.9073182474723158,0.9159845931632161,0.950168512277323,0.9138180067404911,0.9473941766576951,0.9269367072622081,0.018084014429717,220,0.8428571428571429,0.8309859154929576,0.887218045112782,0.8489208633093526,0.8854961832061069,0.8590956299956684,0.023000999251899402,324
294,0.2947073459625244,0.013900070529250736,0.05133686065673828,0.001071851929443245,False,balanced,gini,10,auto,2,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8372093023255814,0.7906976744186046,0.8837209302325582,0.8372093023255814,0.8828125,0.8463299418604653,0.0346132470930417,363,0.9123736157920077,0.9176697159364469,0.9458353394318728,0.9142994703899856,0.9444580376804501,0.9269272358461527,0.014978754194770042,221,0.8489208633093526,0.8085106382978724,0.888888888888889,0.8467153284671534,0.8854961832061069,0.8557063804338748,0.02947144906671226,373
230,0.2776745319366455,0.0069785591136266225,0.05172271728515625,0.0019153752202386003,False,,gini,,auto,2,5,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8449612403100775,0.813953488372093,0.8914728682170543,0.8527131782945736,0.890625,0.8587451550387597,0.029394224521498095,66,0.9063553201733269,0.9140587385652383,0.9483630235917189,0.9169475204622051,0.9488622461463176,0.9269173697877614,0.018050118239552472,222,0.8550724637681161,0.8333333333333334,0.8955223880597015,0.8652482269503546,0.8939393939393939,0.86862316121018,0.02368486258648635,45
346,0.29030466079711914,0.0038645309980920857,0.05649056434631348,0.009496020546442925,False,balanced,entropy,10,log2,1,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8449612403100775,0.813953488372093,0.8837209302325582,0.8294573643410853,0.890625,0.852543604651163,0.030006273068178605,227,0.9037072701011073,0.9114106884930188,0.9547424169475205,0.9158642272508425,0.9486175678982138,0.9268684341381406,0.02071935195014202,223,0.8550724637681161,0.8309859154929576,0.887218045112782,0.8428571428571429,0.8923076923076922,0.8616882519077382,0.024208813492646756,257
20,0.30966615676879883,0.005104894692676872,0.055109596252441405,0.006520524508600956,True,,gini,20,auto,2,2,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8294573643410853,0.8294573643410853,0.8992248062015504,0.8372093023255814,0.8984375,0.8587572674418606,0.03284334329271931,49,0.9138180067404911,0.9097255657197881,0.948001925854598,0.9097255657197881,0.9530217763640813,0.9268585680797493,0.019435487261709784,224,0.8428571428571429,0.8405797101449274,0.9037037037037037,0.851063829787234,0.9022556390977443,0.8680920051181504,0.02870202210983067,61
5,1.1328183650970458,0.09564261535329448,0.13142337799072265,0.022137114973427532,True,,gini,10,auto,2,2,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8294573643410853,0.813953488372093,0.8914728682170543,0.8449612403100775,0.8984375,0.855656492248062,0.03362424916992425,132,0.9061145883485796,0.9130958112662494,0.9506499759268174,0.911651420317766,0.9527770981159774,0.9268577787950779,0.020439103682495737,225,0.8428571428571429,0.8333333333333334,0.8955223880597015,0.8550724637681161,0.9022556390977443,0.8658081934232076,0.027957012752667,121
196,0.26731410026550295,0.004579787381427879,0.05241470336914063,0.0028632692475354694,False,,gini,10,auto,2,2,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8294573643410853,0.7906976744186046,0.8914728682170543,0.8449612403100775,0.8828125,0.8478803294573642,0.03671062172380656,355,0.9128550794415022,0.9109292248435242,0.9530572941742899,0.906355320173327,0.9510643503792513,0.9268522538023788,0.0207003274903966,226,0.8428571428571429,0.8111888111888113,0.8955223880597015,0.8550724637681161,0.8854961832061069,0.8580273978159758,0.03030884337007851,343
