,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
128,0.3053253173828125,0.006873453819308392,0.0341644287109375,0.0005273246173552986,True,balanced,gini,,auto,1,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.868421052631579,0.7982456140350878,0.8407079646017699,0.8761061946902655,0.8849557522123894,0.8536873156342182,0.03143135408954165,330,0.9259259259259258,0.8841294298921418,0.9110169491525424,0.9216886377903327,0.9670433145009416,0.9219608514523768,0.026829870835322102,282,0.8760330578512396,0.8244274809160305,0.8548387096774194,0.8793103448275862,0.888888888888889,0.864699696432233,0.023004884532001807,327
344,0.27776756286621096,0.006116722675515953,0.03297767639160156,0.0014747648860746524,False,balanced,entropy,10,log2,1,2,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8596491228070176,0.8157894736842105,0.8407079646017699,0.8761061946902655,0.9026548672566371,0.8589815246079802,0.029666604555262318,194,0.9234567901234568,0.8869029275808937,0.9133709981167608,0.9246704331450094,0.9613935969868173,0.9219589491905877,0.023947294938066438,283,0.8688524590163934,0.8396946564885496,0.8524590163934426,0.8793103448275862,0.9059829059829059,0.8692598765417756,0.02283037420480758,209
242,0.2683211326599121,0.005836967322260593,0.03586502075195312,0.006237992545251219,False,,entropy,10,auto,1,5,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8596491228070176,0.8157894736842105,0.8407079646017699,0.8672566371681416,0.8938053097345132,0.8554417015991305,0.026147442358325675,297,0.920679012345679,0.8890600924499229,0.918392969240427,0.9265536723163842,0.9548022598870056,0.9218976012478837,0.02095931748138993,284,0.8688524590163934,0.8396946564885496,0.8524590163934426,0.8695652173913044,0.8965517241379309,0.8654246146855241,0.01912029883801813,307
220,0.3225389957427979,0.0850916135435483,0.05320572853088379,0.012812811584148506,False,,gini,20,log2,2,2,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8596491228070176,0.8157894736842105,0.8230088495575221,0.8761061946902655,0.9026548672566371,0.8554417015991307,0.03255148460364575,294,0.929320987654321,0.890909090909091,0.9034839924670434,0.9300062774639046,0.955743879472693,0.9218928455934107,0.022652931349636845,285,0.8666666666666667,0.8372093023255813,0.8360655737704918,0.8793103448275862,0.9043478260869564,0.8647199427354565,0.025942038866427746,325
355,0.5683181762695313,0.010300055923584418,0.057095575332641604,0.004854889221991246,False,balanced,entropy,20,auto,1,5,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.868421052631579,0.8245614035087719,0.8407079646017699,0.8761061946902655,0.8938053097345132,0.86072038503338,0.024894194420241808,160,0.9234567901234568,0.8933744221879815,0.9139987445072191,0.9215317011927181,0.9566854990583804,0.9218094314139511,0.02043862812797548,286,0.8760330578512396,0.846153846153846,0.8524590163934426,0.8793103448275862,0.8965517241379309,0.870101597872809,0.01846265371523234,181
152,0.2969247817993164,0.007978428440909598,0.03214282989501953,0.0010218405064902959,True,balanced,entropy,10,log2,1,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8596491228070176,0.8333333333333334,0.8407079646017699,0.8761061946902655,0.9026548672566371,0.8624902965378048,0.025025012206084093,75,0.9262345679012346,0.890909090909091,0.9058380414312618,0.9344005021971123,0.9516635279347143,0.9218091460746829,0.02135087968378383,287,0.864406779661017,0.8549618320610687,0.8548387096774194,0.8793103448275862,0.9075630252100839,0.872216138287435,0.019801022055248946,91
0,1.1859605312347412,0.2919782554518307,0.11952309608459473,0.03250284321138136,True,,gini,10,auto,1,2,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8771929824561403,0.8070175438596491,0.831858407079646,0.8672566371681416,0.9026548672566371,0.8571960875640429,0.03384516336324908,260,0.9287037037037037,0.8906009244992295,0.9080351537978657,0.9287507846829881,0.952919020715631,0.9218019174798835,0.021105550300928942,288,0.8870967741935484,0.8307692307692307,0.8480000000000001,0.8717948717948718,0.9075630252100839,0.869044780393547,0.027294663022187023,220
221,0.8555068969726562,0.045427616643539226,0.09033207893371582,0.013976424301408101,False,,gini,20,log2,2,2,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.868421052631579,0.7982456140350878,0.831858407079646,0.8761061946902655,0.8849557522123894,0.8519174041297937,0.03234818344607195,354,0.9256172839506173,0.8946070878274268,0.9118016321406153,0.9218455743879472,0.9551161330822348,0.9217975422777682,0.019818982110151456,289,0.8760330578512396,0.8244274809160305,0.8429752066115702,0.8793103448275862,0.8869565217391304,0.8619405223891115,0.024054197113512556,358
161,0.6497801780700684,0.008781214821587773,0.0528374195098877,0.0009621261326637904,True,balanced,entropy,20,auto,1,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8596491228070176,0.8157894736842105,0.8407079646017699,0.8672566371681416,0.9026548672566371,0.8572116131035553,0.028844747729804474,249,0.9266975308641975,0.8839753466872111,0.9118016321406152,0.929535467671061,0.9565285624607659,0.9217077079647702,0.023750896775627365,290,0.8666666666666667,0.8396946564885496,0.8548387096774194,0.8717948717948718,0.9075630252100839,0.8681115859675183,0.02260867784991752,244
36,0.2984131336212158,0.008605367240253235,0.03319849967956543,0.0006306648434659597,True,,gini,,auto,2,2,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8771929824561403,0.8157894736842105,0.831858407079646,0.8672566371681416,0.9026548672566371,0.8589504735289551,0.03133275439394198,230,0.9259259259259259,0.8933744221879816,0.9092906465787822,0.9198053986189579,0.9601381042059008,0.9217068995035097,0.022159720178602474,291,0.8852459016393444,0.8396946564885496,0.8480000000000001,0.8739495798319329,0.9059829059829059,0.8705746087885465,0.024263425931502953,162
252,0.24746274948120117,0.005379785788263717,0.033997297286987305,0.0011982732684872352,False,,entropy,10,log2,2,2,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8771929824561403,0.8157894736842105,0.8495575221238938,0.8672566371681416,0.9026548672566371,0.8624902965378046,0.028983799704281735,79,0.9197530864197531,0.8915254237288136,0.916195856873823,0.9278091650973007,0.95323289391086,0.92170328520611,0.019880826742390608,292,0.8852459016393444,0.8396946564885496,0.8617886178861789,0.8717948717948718,0.9059829059829059,0.87290139075837,0.022244904605026507,76
338,0.2963694095611572,0.023280798888198968,0.03860068321228027,0.007585693454454009,False,balanced,entropy,10,auto,1,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8508771929824561,0.8245614035087719,0.8495575221238938,0.8761061946902655,0.8849557522123894,0.8572116131035553,0.021407889395295338,249,0.9185185185185185,0.8949152542372881,0.911487758945386,0.9268675455116133,0.9566854990583805,0.9216949152542373,0.020408443542088192,293,0.8595041322314049,0.8437499999999999,0.8617886178861789,0.8793103448275862,0.8869565217391304,0.86626192333686,0.01530354600107849,293
299,0.5128574848175049,0.01028082381525925,0.05328779220581055,0.003447089738608995,False,balanced,gini,10,log2,1,5,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8596491228070176,0.8070175438596491,0.8495575221238938,0.8761061946902655,0.911504424778761,0.8607669616519175,0.034133512113393674,111,0.9191358024691358,0.8878274268104777,0.9121155053358444,0.928436911487759,0.96045197740113,0.9215935247008694,0.02363401745522342,294,0.8688524590163934,0.8307692307692307,0.859504132231405,0.8793103448275862,0.9137931034482759,0.8704458540585783,0.027033526762873416,166
305,0.9266996383666992,0.130029393431537,0.10520195960998535,0.02638465831119873,False,balanced,gini,20,auto,1,2,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8596491228070176,0.8157894736842105,0.8407079646017699,0.8761061946902655,0.911504424778761,0.860751436112405,0.03236099003357868,116,0.9195987654320987,0.8819722650231124,0.9171374764595104,0.9285938480853735,0.9599811676082862,0.9214567045216763,0.024964782016231295,295,0.8666666666666667,0.8372093023255813,0.85,0.8793103448275862,0.9137931034482759,0.869395883453622,0.02641603532522682,204
283,0.6737589359283447,0.21724461912094378,0.053235626220703124,0.0014996138478163517,False,,entropy,,log2,1,5,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.868421052631579,0.8245614035087719,0.8407079646017699,0.8761061946902655,0.9026548672566371,0.8624902965378048,0.027374550963804062,75,0.920679012345679,0.8887519260400615,0.9174513496547395,0.9232580037664784,0.9569993722536096,0.9214279328121137,0.021692265799947142,296,0.8760330578512396,0.846153846153846,0.8524590163934426,0.8793103448275862,0.9043478260869564,0.8716608182626142,0.020810511946502252,115
137,0.5842236518859864,0.01799516560727548,0.0530120849609375,0.0016251276021070572,True,balanced,gini,,log2,1,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.868421052631579,0.8070175438596491,0.8407079646017699,0.8672566371681416,0.9026548672566371,0.8572116131035553,0.03188560299616321,249,0.9225308641975308,0.8936825885978429,0.911487758945386,0.9232580037664784,0.9560577526679221,0.9214033936350321,0.02035877310545888,297,0.8780487804878048,0.8333333333333333,0.8548387096774194,0.8717948717948718,0.9059829059829059,0.8687997202552669,0.02420694018845621,227
322,0.272631311416626,0.004965439490756284,0.03229827880859375,0.0005884000004441193,False,balanced,gini,,auto,1,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8859649122807017,0.8070175438596491,0.831858407079646,0.8584070796460177,0.911504424778761,0.8589504735289551,0.037210219613653804,230,0.9246913580246914,0.8899845916795069,0.9042686754551161,0.9240426867545513,0.9639045825486503,0.9213783788925032,0.02491932660329491,298,0.8907563025210085,0.828125,0.8429752066115702,0.864406779661017,0.9122807017543859,0.8677087981095962,0.03068345808777667,264
241,0.536979341506958,0.008294295627290187,0.05365633964538574,0.003806661298524563,False,,entropy,10,auto,1,2,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.868421052631579,0.8070175438596491,0.8584070796460177,0.8672566371681416,0.9026548672566371,0.860751436112405,0.030821633259314536,116,0.9262345679012345,0.8893682588597842,0.9136848713119899,0.9218455743879472,0.9554300062774639,0.9213126557476838,0.021293803871668196,299,0.8760330578512396,0.8307692307692307,0.8688524590163935,0.8695652173913044,0.9043478260869564,0.869913558223025,0.023480599326660852,187
96,0.30361213684082033,0.009140232243349877,0.03386931419372559,0.0013463909133747318,True,balanced,gini,10,auto,1,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8771929824561403,0.8157894736842105,0.8230088495575221,0.8672566371681416,0.8938053097345132,0.8554106505201056,0.030687657453470407,316,0.9320987654320988,0.8856702619414483,0.9070935342121783,0.9205900816070308,0.9610797237915882,0.921306473396869,0.02518271406617818,300,0.8852459016393444,0.8396946564885496,0.8360655737704918,0.8739495798319329,0.8983050847457628,0.8666521592952161,0.0247512967824318,287
275,0.5315725803375244,0.012854754134649931,0.05318160057067871,0.0022106742388644466,False,,entropy,,auto,1,5,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.868421052631579,0.8157894736842105,0.8584070796460177,0.8761061946902655,0.9026548672566371,0.8642757335817419,0.028338877463897405,36,0.9203703703703704,0.8898305084745762,0.9143126177024483,0.923414940364093,0.9585687382297553,0.9212994350282487,0.02206104458032244,301,0.8760330578512396,0.8396946564885496,0.8688524590163935,0.8793103448275862,0.9059829059829059,0.8739746848333351,0.021253658173848382,54
131,0.6031118869781494,0.013276215610429633,0.05571832656860352,0.0031955345191069383,True,balanced,gini,,auto,1,5,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.868421052631579,0.8157894736842105,0.831858407079646,0.8761061946902655,0.911504424778761,0.8607359105728924,0.033843290247767506,128,0.928395061728395,0.8927580893682588,0.9058380414312618,0.9202762084118017,0.9591964846202135,0.9212927771119862,0.022544374735871456,302,0.8760330578512396,0.8396946564885496,0.8455284552845529,0.8813559322033898,0.9137931034482759,0.8712810410552017,0.02680393966586764,133
230,0.2552652835845947,0.010685736011575329,0.03211164474487305,0.0005863630103595024,False,,gini,,auto,2,5,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.868421052631579,0.8245614035087719,0.831858407079646,0.8672566371681416,0.8938053097345132,0.8571805620245303,0.025590893292480633,270,0.9206790123456791,0.8896764252696455,0.9121155053358443,0.9246704331450095,0.9591964846202133,0.9212675721432785,0.022504617992557107,303,0.8760330578512396,0.8437499999999999,0.8455284552845529,0.8717948717948718,0.8965517241379309,0.866731621813719,0.01989533074573309,283
203,0.48045830726623534,0.005067491981184563,0.056289052963256835,0.005259415310449212,False,,gini,10,log2,1,5,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8596491228070176,0.8157894736842105,0.8407079646017699,0.8761061946902655,0.9026548672566371,0.8589815246079802,0.029666604555262318,194,0.9259259259259258,0.8875192604006163,0.908662900188324,0.9249843063402385,0.9591964846202135,0.9212577754950637,0.023545456442543192,304,0.8688524590163934,0.8372093023255813,0.8524590163934426,0.8793103448275862,0.9043478260869564,0.868435789729992,0.022971524629567235,235
17,0.6432066440582276,0.07067583068950266,0.05412836074829101,0.003620644843397394,True,,gini,20,auto,1,2,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8596491228070176,0.8070175438596491,0.8495575221238938,0.8761061946902655,0.9026548672566371,0.8589970501474926,0.031591539322136805,191,0.9237654320987655,0.8912172573189523,0.9053672316384181,0.9306340238543629,0.9551161330822348,0.9212200155985467,0.021888470667172817,305,0.8688524590163934,0.8333333333333333,0.8617886178861789,0.8793103448275862,0.9059829059829059,0.8698535322092795,0.02364120500603681,192
4,0.29941935539245607,0.009128888856084563,0.037213134765625,0.007812980292153314,True,,gini,10,auto,2,2,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.868421052631579,0.8070175438596491,0.831858407079646,0.8672566371681416,0.8938053097345132,0.8536717900947058,0.030545803588683213,333,0.9302469135802469,0.8902927580893683,0.9077212806026366,0.9287507846829881,0.9488386691776522,0.9211700812265784,0.020197455443788783,306,0.8760330578512396,0.8307692307692307,0.8455284552845529,0.8739495798319329,0.8983050847457628,0.8649170816965437,0.023924482243718365,319
346,0.2748754024505615,0.012919659701149411,0.0354034423828125,0.0024920865971660468,False,balanced,entropy,10,log2,1,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.868421052631579,0.8070175438596491,0.8407079646017699,0.8672566371681416,0.9203539823008849,0.8607514361124048,0.037263054349596876,127,0.9179012345679013,0.8853620955315871,0.9133709981167608,0.9265536723163842,0.9626490897677338,0.9211674180600735,0.0249127038375271,307,0.8739495798319329,0.8307692307692307,0.8524590163934426,0.8695652173913044,0.9203539823008849,0.8694194053373592,0.029652540059277973,201
73,0.5874414920806885,0.009743495297294645,0.05330367088317871,0.001308502410964878,True,,entropy,20,log2,1,2,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8771929824561403,0.8070175438596491,0.8407079646017699,0.8672566371681416,0.9026548672566371,0.8589659990684677,0.032685387035332046,213,0.9208333333333333,0.8901386748844375,0.9150973006905211,0.9232580037664785,0.9562146892655368,0.9211084003880614,0.02113009793002119,308,0.8852459016393444,0.8333333333333333,0.8548387096774194,0.8717948717948718,0.9059829059829059,0.8702391444855749,0.02491767173231221,170
274,0.27099051475524905,0.005714848773624967,0.03244009017944336,0.0009721744895466214,False,,entropy,,auto,1,5,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8596491228070176,0.8157894736842105,0.8407079646017699,0.8672566371681416,0.8938053097345132,0.8554417015991305,0.026147442358325675,297,0.9225308641975308,0.8845916795069338,0.9154111738857502,0.9262397991211551,0.9566854990583804,0.9210918031539501,0.023065179480909196,309,0.8666666666666667,0.8396946564885496,0.8524590163934426,0.8695652173913044,0.8965517241379309,0.8649874562155787,0.019061826654355823,318
198,0.39878554344177247,0.052068662747209726,0.05164031982421875,0.014395754073011822,False,,gini,10,auto,2,5,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8771929824561403,0.8070175438596491,0.8584070796460177,0.8672566371681416,0.9026548672566371,0.8625058220773172,0.03145147838150387,68,0.9212962962962963,0.888135593220339,0.9158819836785939,0.9268675455116133,0.9532328939108601,0.9210828625235404,0.020879196942176607,310,0.8833333333333333,0.8307692307692307,0.8688524590163935,0.8717948717948718,0.9059829059829059,0.872146560179347,0.024466713580869767,93
243,0.5245725631713867,0.011362359722543515,0.0520378589630127,0.0016929132013054154,False,,entropy,10,auto,1,5,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8596491228070176,0.8070175438596491,0.8495575221238938,0.8761061946902655,0.911504424778761,0.8607669616519175,0.034133512113393674,111,0.9169753086419753,0.8881355932203391,0.9152542372881356,0.9252981795354677,0.9595103578154425,0.9210347353002721,0.022938165298622,311,0.8688524590163934,0.8307692307692307,0.8617886178861789,0.8793103448275862,0.9137931034482759,0.8709027511895331,0.026863508828353203,150
362,0.4742650032043457,0.08520524007391624,0.057129716873168944,0.014439883364724333,False,balanced,entropy,20,log2,1,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8596491228070176,0.8070175438596491,0.8495575221238938,0.8672566371681416,0.9026548672566371,0.8572271386430679,0.030821946080055625,244,0.9209876543209876,0.8828967642526964,0.9146264908976773,0.9243565599497803,0.9613935969868174,0.9208522132815918,0.025041079500560587,312,0.8688524590163934,0.8307692307692307,0.859504132231405,0.8695652173913044,0.9026548672566371,0.8662691813329942,0.023010726615201798,292
72,0.30382866859436036,0.02321180623389238,0.03156819343566895,0.0003334081963834128,True,,entropy,20,log2,1,2,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8596491228070176,0.8157894736842105,0.8584070796460177,0.8584070796460177,0.8938053097345132,0.8572116131035553,0.02475355328536485,249,0.923611111111111,0.8830508474576271,0.9143126177024482,0.9201192718141871,0.962962962962963,0.9208113622096672,0.02550750941821271,313,0.8688524590163934,0.8372093023255813,0.8688524590163935,0.864406779661017,0.8965517241379309,0.8671745448314633,0.018837333879842877,279
235,0.7817466259002686,0.20639478353868596,0.073797607421875,0.022945874286745868,False,,gini,,log2,1,5,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8421052631578947,0.8157894736842105,0.8495575221238938,0.8761061946902655,0.9026548672566371,0.8572426641825803,0.029747841239297444,242,0.9209876543209877,0.8913713405238829,0.9119585687382298,0.9224733207784055,0.9569993722536095,0.9207580513230231,0.021248236985629602,314,0.8524590163934426,0.8372093023255813,0.859504132231405,0.8793103448275862,0.9043478260869564,0.8665661243729943,0.02324038454361769,288
105,0.5754618644714355,0.012819141945048075,0.05748071670532227,0.0056836471737882425,True,balanced,gini,10,log2,1,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.868421052631579,0.8157894736842105,0.8230088495575221,0.8761061946902655,0.9203539823008849,0.8607359105728923,0.03819197517992692,135,0.93179012345679,0.8884437596302003,0.908662900188324,0.9249843063402386,0.9497802887633398,0.9207322756757785,0.020843996352606625,315,0.8760330578512396,0.8421052631578948,0.8387096774193548,0.8793103448275862,0.923076923076923,0.8718470532665998,0.030595367861823215,110
280,0.3326423168182373,0.0977684979404702,0.03863182067871094,0.009508180164527862,False,,entropy,,log2,1,2,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8596491228070176,0.8245614035087719,0.8407079646017699,0.8584070796460177,0.9026548672566371,0.8571960875640429,0.02611844305111654,260,0.9175925925925926,0.890446841294299,0.9135279347143754,0.9271814187068425,0.9548022598870056,0.9207102094390229,0.02088693615454531,316,0.8666666666666667,0.846153846153846,0.85,0.8596491228070176,0.9043478260869564,0.8653634923428972,0.020780654290265762,308
227,0.5078227043151855,0.00882972867852884,0.05620388984680176,0.004046481397743302,False,,gini,,auto,1,5,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8421052631578947,0.8245614035087719,0.8495575221238938,0.8672566371681416,0.8938053097345132,0.855457227138643,0.023568771266216967,287,0.9148148148148147,0.8947611710323575,0.9100753295668551,0.9256120527306968,0.9582548650345262,0.92070364663585,0.0212359975418643,317,0.85,0.846153846153846,0.859504132231405,0.8717948717948718,0.8965517241379309,0.8648009148636108,0.018176168362171213,323
371,0.576317834854126,0.01666424768943324,0.05564584732055664,0.002177700541124465,False,balanced,entropy,,auto,1,5,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8596491228070176,0.8157894736842105,0.8407079646017699,0.8672566371681416,0.8938053097345132,0.8554417015991305,0.026147442358325675,297,0.9228395061728395,0.8878274268104777,0.9121155053358443,0.9249843063402385,0.955743879472693,0.9207021248264186,0.02193310671173715,318,0.8688524590163934,0.8372093023255813,0.8524590163934426,0.8695652173913044,0.8947368421052632,0.8645645674463969,0.0192281749950608,330
195,0.558469581604004,0.10564628028078597,0.06890840530395508,0.019312451220897187,False,,gini,10,auto,1,5,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.868421052631579,0.8070175438596491,0.8495575221238938,0.8672566371681416,0.9026548672566371,0.8589815246079802,0.03115769617071082,194,0.9256172839506173,0.8859784283513097,0.9143126177024483,0.9205900816070307,0.9569993722536095,0.9206995567730031,0.022751801594151567,319,0.8760330578512396,0.8307692307692307,0.859504132231405,0.8717948717948718,0.9043478260869564,0.8684898237467407,0.02390483566883654,234
310,0.2723433494567871,0.01339520732590716,0.03246650695800781,0.0007034330558045568,False,balanced,gini,20,auto,2,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.868421052631579,0.8157894736842105,0.8495575221238938,0.8761061946902655,0.8761061946902655,0.8571960875640429,0.022864992887795983,260,0.9228395061728395,0.8933744221879815,0.9118016321406152,0.9205900816070308,0.9544883866917766,0.9206188057600487,0.019859908533265525,320,0.8760330578512396,0.8372093023255813,0.859504132231405,0.8793103448275862,0.8793103448275862,0.8662734364126796,0.016283240107501793,291
8,0.5829816818237304,0.06131988625741064,0.05133204460144043,0.01659088622640507,True,,gini,10,log2,1,2,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8771929824561403,0.7982456140350878,0.831858407079646,0.8584070796460177,0.911504424778761,0.8554417015991307,0.03860700669366574,294,0.9228395061728395,0.8798151001540833,0.9139987445072191,0.9274952919020716,0.9585687382297552,0.9205434761931939,0.025302783150836918,321,0.8852459016393444,0.8244274809160305,0.8480000000000001,0.8620689655172413,0.9137931034482759,0.8667070903041785,0.030723974217959665,284
